IdFilm,Titre,Genres
99130,Ice Cream Man (1995),ComÈdie|Horreur
99145,"Impossible, The (Imposible, Lo) (2012)",Drame|Thriller
99149,"Mis√©rables, Les (2012)",Drame|Musicale|Romance|IMAX
99191,Campfire Tales (1997),Horreur
99415,Parental Guidance (2012),ComÈdie
99437,John Dies at the End (2012),ComÈdie|Fantaisie|Horreur
99532,"Mis√©rables, Les (2000)",Drame|Romance
99574,Promised Land (2012),Drame
99636,English Vinglish (2012),ComÈdie|Drame
99638,Fish Story (Fisshu sut√¥r√Æ) (2009),ComÈdie
99721,Texas Chainsaw 3D (2013),Horreur|MystËre|Thriller
99728,Gangster Squad (2013),Action|Crime|Drame
99750,"Iceman, The (2012)",Crime|Drame|Thriller
99764,It's Such a Beautiful Day (2012),Animation|ComÈdie|Drame|Fantaisie|Sci-Fi
99813,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation
99846,Everything or Nothing: The Untold Story of 007 (2012),Documentaire
99853,Codependent Lesbian Space Alien Seeks Same (2011),ComÈdie|Romance|Sci-Fi
99910,"Last Stand, The (2013)",Action|Crime|Thriller
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller
99992,Shadow Dancer (2012),Crime|Drame|Thriller
100044,Human Planet (2011),Documentaire
100068,Comme un chef (2012),ComÈdie
100083,Movie 43 (2013),ComÈdie
100106,"Pervert's Guide to Ideology, The (2012)",Documentaire
100159,Sightseers (2012),ComÈdie
100163,Hansel & Gretel: Witch Hunters (2013),Action|Fantaisie|Horreur|IMAX
100194,Jim Jefferies: Fully Functional (EPIX) (2012),ComÈdie
100226,Why Stop Now (2012),ComÈdie|Drame
100277,Tabu (2012),Drame|Romance
100302,Upside Down (2012),Drame|Romance|Sci-Fi
100304,"Liability, The (2012)",Action|Thriller
100306,Angst  (1983),Drame|Horreur
100326,Stand Up Guys (2012),ComÈdie|Crime
100383,Side Effects (2013),Crime|Drame|MystËre|Thriller
100390,Identity Thief (2013),ComÈdie|Crime
100397,"ABCs of Death, The (2012)",Horreur
100487,Beautiful Creatures (2013),Drame|Fantaisie|Romance
100498,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX
100507,21 and Over (2013),ComÈdie
100527,Safe Haven (2013),Drame|MystËre|Romance
100553,Frozen Planet (2011),Documentaire
100556,"Act of Killing, The (2012)",Documentaire
100579,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller
100611,Escape from Planet Earth (2013),Aventure|Animation|ComÈdie|Sci-Fi
100714,Before Midnight (2013),Drame|Romance
100737,Snitch (2013),Action|Drame|Thriller
100810,Dark Skies (2013),Horreur|Sci-Fi|Thriller
100843,Oh Boy (A Coffee in Berlin) (2012),ComÈdie|Drame
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Aventure|ComÈdie|Fantaisie|Romance|IMAX
100906,Maniac Cop 2 (1990),Action|Horreur|Thriller
101025,Jack the Giant Slayer (2013),Aventure|Fantaisie|IMAX
101070,Wadjda (2012),Drame
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entf√ºhrung der Frau Elfriede Ott) (2010)",ComÈdie
101074,"Legend of Sleepy Hollow, The (1949)",Animation|ComÈdie|Horreur|Musicale
101076,G.I. Joe: Retaliation (2013),Action|Aventure|Sci-Fi|Thriller|IMAX
101088,Stoker (2013),Drame|MystËre|Thriller
101112,Oz the Great and Powerful (2013),Action|Aventure|Fantaisie|IMAX
101142,"Croods, The (2013)",Aventure|Animation|ComÈdie
101283,"Incredible Burt Wonderstone, The (2013)",ComÈdie
101360,"Call, The (2013)",Drame|Thriller
101362,Olympus Has Fallen (2013),Action|Thriller
101415,"First Time, The (2012)",ComÈdie|Drame|Romance
101423,Mezzo Forte (1998),Action|Animation|ComÈdie
101525,"Place Beyond the Pines, The (2012)",Crime|Drame
101529,"Brass Teapot, The (2012)",ComÈdie|Fantaisie|Thriller
101531,Phil Spector (2013),Drame
101577,"Host, The (2013)",Action|Aventure|Romance
101612,Admission (2013),ComÈdie|Romance
101739,Evil Dead (2013),Horreur
101741,Trance (2013),Crime|Thriller
101765,"Perfect Plan, A (Plan parfait, Un) (2012)",Aventure|ComÈdie|Romance
101864,Oblivion (2013),Action|Aventure|Sci-Fi|IMAX
101884,Dark Tide (2012),Aventure|Drame|Thriller
101895,42 (2013),Drame
101962,Wolf Enfants (Okami kodomo no ame to yuki) (2012),Animation|Fantaisie
101973,Disconnect (2012),Drame|Thriller
102007,"Invincible Iron Man, The (2007)",Animation
102025,Yongary: Monster from the Deep (1967),Enfants|Horreur|Sci-Fi
102033,Pain & Gain (2013),Action|ComÈdie|Crime
102058,Hulk Vs. (2009),Animation
102066,Resolution (2012),Horreur|Thriller
102070,Grabbers (2012),ComÈdie|Horreur|Sci-Fi
102084,Justice League: Doom (2012) ,Action|Animation|Fantaisie
102088,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drame|IMAX
102123,This Is the End (2013),Action|ComÈdie
102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX
102165,"English Teacher, The (2013)",ComÈdie|Drame
102194,Mud (2012),Aventure|Crime|Drame
102217,Bill Hicks: Revelations (1993),ComÈdie
102278,Pawn (2013),Crime|Thriller
102338,Shaolin Temple (Shao Lin si) (1976),Action|Aventure|Drame
102378,Syrup (2013),ComÈdie|Drame
102407,"Great Gatsby, The (2013)",Drame
102445,Star Trek Into Darkness (2013),Action|Aventure|Sci-Fi|IMAX
102481,"Internship, The (2013)",ComÈdie
102590,Darkon (2006),Documentaire|Fantaisie
102602,Mimino (1977),ComÈdie
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Aventure|ComÈdie
102684,Only God Forgives (2013),Drame|Thriller
102686,"Hangover Part III, The (2013)",ComÈdie
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX
102720,Epic (2013),Aventure|Animation|Fantaisie
102735,Captain America (1979),Action|Drame
102742,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),Documentaire
102747,"Rink, The (1916)",ComÈdie
102749,Captain America II: Death Too Soon (1979),Action|Crime
102760,Down Terrace (2009),ComÈdie|Crime|Drame
102800,Frances Ha (2012),ComÈdie|Drame
102802,"Lords of Salem, The (2012)",Horreur|Thriller
102819,Behind the Candelabra (2013),Drame
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),Documentaire
102852,With Great Power: The Stan Lee Story (2012),Documentaire
102880,After Earth (2013),Action|Aventure|Sci-Fi|IMAX
102903,Now You See Me (2013),Crime|MystËre|Thriller
102984,Inhuman Resources (Redd Inc.) (2012),Horreur|Thriller
102993,"Way, Way Back, The (2013)",ComÈdie|Drame
103027,Much Ado About Nothing (2012),ComÈdie|Drame|Romance
103042,Man of Steel (2013),Action|Aventure|Fantaisie|Sci-Fi|IMAX
103048,"Kings of Summer, The (2013)",ComÈdie
103075,"Purge, The (2013)",Crime|Horreur|Thriller
103085,Rapture-Palooza (2013),ComÈdie|Fantaisie
103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentaire
103137,"Bling Ring, The (2013)",Crime|Drame
103141,Monsters University (2013),Aventure|Animation|ComÈdie
103171,Schlussmacher (2013),ComÈdie
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Aventure|Animation
103219,Maniac (2012),Horreur|Thriller
103221,Not Suitable for Enfants (2012),ComÈdie|Romance
103228,Pacific Rim (2013),Action|Aventure|Sci-Fi|IMAX
103233,LEGO Batman: The Movie - DC Heroes Unite (2013),Action|Aventure|Animation
103235,"Best Offer, The (Migliore offerta, La) (2013)",Thriller
103245,Adam and Eve (National Lampoon's Adam & Eve) (2005),ComÈdie|Drame|Romance
103249,World Guerre Z (2013),Action|Drame|Horreur|IMAX
103253,Elysium (2013),Action|Drame|Sci-Fi|IMAX
103335,Despicable Me 2 (2013),Animation|Enfants|ComÈdie|IMAX
103339,White House Down (2013),Action|Drame|Thriller|IMAX
103341,"World's End, The (2013)",Action|ComÈdie|Sci-Fi
103366,Redemption (Hummingbird) (2013),Action|Crime|Thriller
103372,"Heat, The (2013)",Action|ComÈdie|Crime
103384,"Lone Ranger, The (2013)",Action|Aventure|Occidentale|IMAX
103449,Passion (2012),Crime|Drame|MystËre|Thriller
103483,V/H/S/2 (2013),Horreur|Thriller
103502,"Knot, The (2012)",ComÈdie|Romance
103539,The Spectacular Now (2013),ComÈdie|Drame|Romance
103543,"Lifeguard, The (2013)",ComÈdie|Drame
103596,Sharknado (2013),Sci-Fi
103602,Craig Ferguson: I'm Here To Help (2013),ComÈdie|Documentaire
103606,Stuck in Love (2012),ComÈdie|Drame|Romance
103609,Class Act (1992),ComÈdie
103624,Fruitvale Station (2013),Drame
103655,R.I.P.D. (2013),Action|ComÈdie|Fantaisie
103685,"Field in England, A (2013)",Drame|Fantaisie|Thriller|Guerre
103688,"Conjuring, The (2013)",Horreur|Thriller
103755,Turbo (2013),Aventure|Animation|Enfants|ComÈdie|Fantaisie
103772,"Wolverine, The (2013)",Action|Aventure|Fantaisie|Sci-Fi
103801,Drinking Buddies (2013),ComÈdie|Drame|Romance
103810,Red 2 (2013),Action|ComÈdie|Crime|Thriller
103819,Coffee Town (2013),ComÈdie
103865,Revenge for Jolly! (2012),ComÈdie|Drame
103883,2 Guns (2013),Action|ComÈdie|Crime
103980,Blue Jasmine (2013),Drame
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",ComÈdie|Drame
104017,3 dev adam (Three Giant Men) (1973) ,Action|Aventure|Sci-Fi
104069,Louis C.K.: Oh My God (2013),ComÈdie
104074,Percy Jackson: Sea of Monsters (2013),Aventure|Enfants|Fantaisie
104076,"Smurfs 2, The (2013)",Animation|Enfants|ComÈdie
104078,Alan Partridge: Alpha Papa (2013),ComÈdie
104129,Man of Tai Chi (2013),Action|IMAX
104141,Batman: MystËre of the Batwoman (2003),Action|Animation|Enfants|Crime
104211,We're the Millers (2013),ComÈdie|Crime
104218,Grown Ups 2 (2013),ComÈdie
104241,Kick-Ass 2 (2013),Action|ComÈdie|Crime
104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX
104245,Planes (2013),Aventure|Animation|ComÈdie
104272,Blackfish (2013),Documentaire
104283,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drame|Romance
104303,Jobs (2013),Drame
104337,Lee Daniels' The Butler (2013),Drame
104339,In a World... (2013),ComÈdie
104374,About Time (2013),Drame|Fantaisie|Romance
104419,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi
104457,You're Next (2011),Horreur|Thriller
104644,Maria Bamford: The Special Special Special! (2012),ComÈdie
104760,Getaway (2013),Action|Crime
104780,"MystËre of the Third Planet, The (Tayna tretey planety) (1981)",Aventure|Animation|Sci-Fi
104837,Rage of Honor (1987),Action|Crime
104841,Gravity (2013),Action|Sci-Fi|IMAX
104863,What If (2013),ComÈdie|Drame|Romance
104875,"History of Future Folk, The (2012)",Aventure|ComÈdie|Musicale|Sci-Fi
104879,Prisoners (2013),Drame|MystËre|Thriller
104906,Austenland (2013),ComÈdie|Romance
104908,Insidious: Chapter 2 (2013),Horreur|Thriller
104913,Rush (2013),Action|Drame
104925,"Family, The (2013)",Action|ComÈdie|Crime
104944,Short Term 12 (2013),Drame
105020,Collision Course (1989),Action|ComÈdie|Thriller
105037,"To Do List, The (2013)",ComÈdie
105121,Inescapable (2012),Action|Drame|Guerre
105197,Nebraska (2013),Aventure|Drame
105211,Enough Said (2013),ComÈdie|Drame|Romance
105213,Don Jon (2013),ComÈdie|Drame|Romance
105246,Mood Indigo (L'√©cume des jours) (2013),Drame|Fantaisie
105250,"Century of the Self, The (2002)",Documentaire
105254,Crystal Fairy & the Magical Cactus and 2012 (2013),Aventure|ComÈdie
105325,Bad Milo (Bad Milo!) (2013),ComÈdie|Horreur
105351,Runner Runner (2013),Crime|Drame|Thriller
105355,Blue Is the Guerremest Color (La vie d'Ad√®le) (2013),Drame|Romance
105468,Cloudy with a Chance of Meatballs 2 (2013),Animation|Enfants|ComÈdie|Fantaisie
105504,Captain Phillips (2013),Aventure|Drame|Thriller|IMAX
105540,"All Dogs Christmas Carol, An (1998)",Animation|Enfants|ComÈdie|Musicale
105585,Machete Kills (Machete 2) (2013),Action|Crime|Thriller
105593,Filth (2013),ComÈdie|Crime|Drame
105653,Escape Plan (2013),Action|MystËre|Thriller
105720,"Thief of Paris, The (Le voleur) (1967)",ComÈdie|Crime|Drame
105731,Carrie (2013),Drame|Horreur
105746,UnHung Hero (2013),Documentaire
105755,"Counselor, The (2013)",Crime|Drame|Thriller
105801,Escape From Tomorrow (2013),Drame|Fantaisie|Horreur
105835,"Double, The (2013)",ComÈdie|Drame|Thriller
105844,12 Years a Slave (2013),Drame
105954,All Is Lost (2013),Action|Aventure|Drame
106002,Ender's Game (2013),Action|Aventure|Sci-Fi|IMAX
106062,Jackass Presents: Bad Grandpa (2013),ComÈdie
106072,Thor: The Dark World (2013),Action|Aventure|Fantaisie|IMAX
106100,Dallas Buyers Club (2013),Drame
106144,"Selfish Giant, The (2013)",Drame
106330,Last Vegas (2013),ComÈdie|Drame|Romance
106438,Philomena (2013),ComÈdie|Drame
106441,"Book Thief, The (2013)",Enfants|Drame|Guerre
106487,The Hunger Games: Catching Fire (2013),Action|Aventure|Sci-Fi|IMAX
106489,"Hobbit: The Desolation of Smaug, The (2013)",Aventure|Fantaisie|IMAX
106491,47 Ronin (2013),Action|Aventure|Fantaisie
106540,Delivery Man (2013),ComÈdie
106542,Charlie Countryman (2013),Action|ComÈdie|Romance
106594,Red Flag (2012),ComÈdie|Drame|Romance
106642,"Day of the Doctor, The (2013)",Aventure|Drame|Sci-Fi
106648,Guilty of Romance (Koi no tsumi) (2011) ,Crime|Drame|Horreur
106696,Frozen (2013),Aventure|Animation|ComÈdie|Fantaisie|Musicale|Romance
106766,Inside Llewyn Davis (2013),Drame
106782,"Wolf of Wall Street, The (2013)",ComÈdie|Crime|Drame
106785,Homefront (2013),Action|Crime|Thriller
106839,Mandela: Long Walk to Freedom (2013),Drame
106873,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drame
106883,All is Bright (2013),ComÈdie|Drame
106889,Tim's Vermeer (2013),Documentaire
106916,American Hustle (2013),Crime|Drame
106918,"Secret Life of Walter Mitty, The (2013)",Aventure|ComÈdie|Drame
106920,Her (2013),Drame|Romance|Sci-Fi
106927,RoboGeisha (Robo-geisha) (2009),Action|ComÈdie|Sci-Fi
107013,"Christmas Carol, A (1977)",Drame|Fantaisie
107069,Lone Survivor (2013),Action|Drame|Thriller|Guerre
107141,Saving Mr. Banks (2013),ComÈdie|Drame
107159,Zatoichi and the Chest of Gold (Zat√¥ichi senry√¥-kubi) (Zat√¥ichi 6) (1964),Action|Drame
107314,Oldboy (2013),Action|Drame|MystËre
107338,Dampfnudelblues (2013),ComÈdie|Crime
107348,Anchorman 2: The Legend Continues (2013),ComÈdie
107406,Snowpiercer (2013),Action|Drame|Sci-Fi
107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),ComÈdie|Drame|Guerre
107410,Guest from the Future (Gostya iz buduschego) (1985),Aventure|Drame|Sci-Fi
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",ComÈdie|Romance
107436,Haunter (2013),Horreur|MystËre|Thriller
107447,Wrong Cops (2013),ComÈdie|Crime
107449,"Muppet Christmas: Letters to Santa, A (2008)",Enfants|ComÈdie
107462,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller
107565,"Fuck You, Goethe (Fack Ju G√∂hte) (2013)",ComÈdie
107630,High School (2010),ComÈdie
107702,Grudge Match (2013),ComÈdie
107723,Highlander: The Search for Vengeance (2007),Action|Aventure|Fantaisie
107771,Only Lovers Left Alive (2013),Drame|Horreur|Romance
107780,Cats (1998),Musicale
107846,MacGyver: Trail to Doomsday (1994),Action|Aventure
107945,Bad Karma (2012),Thriller
107951,Hunting Elephants (2013),ComÈdie|Crime
107953,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantaisie|IMAX
107962,Freezer (2014),Action|Thriller
107997,We Are What We Are (2013),Drame|Horreur|MystËre|Thriller
107999,Dragon ball Z 04: Lord Slug (1991),Animation|Enfants
108078,Chinese Puzzle (Casse-t√™te chinois) (2013),ComÈdie|Romance
108090,Dragon Ball: The Path to Power (Doragon b√¥ru: Saiky√¥ e no michi) (1996),Action|Aventure|Animation|Enfants
108156,Ride Along (2014),Action|ComÈdie
108188,Jack Ryan: Shadow Recruit (2014),Action|Drame|Thriller|IMAX
108190,Divergent (2014),Aventure|Romance|Sci-Fi|IMAX
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drame
108540,Ernest & C√©lestine (Ernest et C√©lestine) (2012),Aventure|Animation|Enfants|ComÈdie|Drame|Romance
108601,Drift (2013),Drame
108689,"I, Frankenstein (2014)",Action|Fantaisie|Sci-Fi|IMAX
108715,Better Living Through Chemistry (2014),ComÈdie|Drame
108727,Nymphomaniac: Volume I (2013),Drame
108729,Enemy (2013),MystËre|Thriller
108795,Wonder Woman (2009),Action|Aventure|Animation|Fantaisie
108928,"Monuments Men, The (2014)",Action|Drame|Guerre
108932,The Lego Movie (2014),Action|Aventure|Animation|Enfants|ComÈdie|Fantaisie
108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX
108949,"Art of the Steal, The (2013)",Crime
108981,Nymphomaniac: Volume II (2013),Drame|MystËre
109042,Knights of Badassdom (2013),Aventure|ComÈdie|Fantaisie
109161,Venus in Fur (La V√©nus √† la fourrure) (2013),Drame
109183,Date and Switch (2014),ComÈdie
109187,"Zero Theorem, The (2013)",Drame|Fantaisie|Sci-Fi
109191,Winter's Tale (2014),Drame|Fantaisie|MystËre
109241,On the Other Side of the Tracks (De l'autre c√¥t√© du p√©riph) (2012),Action|ComÈdie|Crime
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentaire
109295,Cold Comes the Night (2013),Crime|Drame|Thriller
109313,Chouchou (2003),ComÈdie
109317,Someone Marry Barry (2014),ComÈdie
109372,About Last Night (2014),ComÈdie|Romance
109374,"Grand Budapest Hotel, The (2014)",ComÈdie|Drame
109383,"Oversimplification of Her Beauty, An (2012)",Animation|ComÈdie|Drame|Romance
109416,Bring It On: Fight to the Finish (2009),ComÈdie
109483,That AwkGuerred Moment (2014),ComÈdie|Romance
109487,Interstellar (2014),Sci-Fi|IMAX
109569,3 Days to Kill (2014),Action|Crime|Drame
109576,Welcome to the Jungle (2013),ComÈdie
109578,Non-Stop (2014),Action|MystËre|Thriller
109596,Wrinkles (Arrugas) (2011),Animation|Drame
109633,"Garden of Words, The (Koto no ha no niwa) (2013)",Animation|Romance
109673,300: Rise of an Empire (2014),Action|Drame|Guerre|IMAX
109687,Particle Fever (2013),Documentaire
109723,"Bag Man, The (2014)",Crime|Drame|Thriller
109846,Mr. Peabody & Sherman (2014),Aventure|Animation|ComÈdie
109848,Under the Skin (2013),Horreur|Sci-Fi|Thriller
109850,Need for Speed (2014),Action|Crime|Drame|IMAX
109853,Barefoot (2014),ComÈdie|Drame|Romance
109864,Veronica Mars (2014),ComÈdie|Crime|Drame
109895,Bad Words (2013),ComÈdie
109897,Son of God (2014),Drame
109941,Puss in Boots: The Three Diablos (2012),Animation|ComÈdie
109968,Why Don't You Play In Hell? (Jigoku de naze Guerreui) (2013),Action|Drame
109971,Ocho apellidos vascos (2014),ComÈdie
110102,Captain America: The Winter Soldier (2014),Action|Aventure|Sci-Fi|IMAX
110127,Noah (2014),Aventure|Drame|IMAX
110130,"Nut Job, The (2014)",Aventure|Animation|Enfants|ComÈdie
110281,King of ComÈdie (Hei kek ji wong) (1999),ComÈdie|Drame|Romance
110286,13 Sins (2014),Horreur|Thriller
110297,Muppets Most Wanted (2014),Aventure|ComÈdie|Crime
110330,Me and you (io e te) (2012),Drame
110350,Free to Play (2014),Documentaire
110387,"Unknown Known, The (2013)",Documentaire
110501,The Raid 2: Berandal (2014),Action|Crime|Thriller
110541,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",Action|ComÈdie
110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX
110586,Calvary (2014),ComÈdie|Drame
110591,Oculus (2013),Horreur
110603,God's Not Dead (2014),Drame
110611,Cold in July (2014),Drame|Thriller
110655,Rio 2 (2014),Aventure|Animation|Enfants|ComÈdie
110669,"Honest Liar, An (2014)",ComÈdie|Documentaire
110718,Fading Gigolo (2013),ComÈdie
110730,Transcendence (2014),Drame|Sci-Fi|IMAX
110746,Hatchet III (2013),ComÈdie|Horreur
110771,"Other Woman, The (2014)",ComÈdie|Romance
110773,"Haunted House 2, A (2014)",ComÈdie|Horreur
110781,Mulan II (2004),Action|Animation|Enfants|ComÈdie|Musicale
110826,Brick Mansions (2014),Action|Crime|Drame
110882,Locke (2013),Drame
111113,Neighbors (2014),ComÈdie
111146,Alpha and Omega 3: The Great Wolf Games (2014),Action|Aventure|Animation|Enfants|ComÈdie
111320,Mom's Night Out (2014),ComÈdie
111360,Lucy (2014),Action|Sci-Fi
111362,X-Men: Days of Future Past (2014),Action|Aventure|Sci-Fi
111364,Godzilla (2014),Action|Aventure|Sci-Fi|IMAX
111375,Walk of Shame (2014),ComÈdie
111384,Blue Ruin (2013),Thriller
111443,Chef (2014),ComÈdie
111551,Afflicted (2013),Horreur|Sci-Fi|Thriller
111617,Blended (2014),ComÈdie
111622,Begin Again (2013),ComÈdie|Romance
111659,Maleficent (2014),Action|Aventure|Enfants|IMAX
111663,Zombeavers (2014),Action|ComÈdie|Horreur
111680,At Middleton (2013),ComÈdie|Romance
